"","region","state","age","sex","maritl","educ","race","status","work","hours","hourrt","earnings"
"3929",1,34,44,"Female",6,"High school",2,1,1,40,17,1380
"3930",1,34,54,"Male",1,"High school",1,1,1,87,22,1910
"3931",1,34,16,"Female",6,"No high school",1,1,1,5,14,70
"3932",1,36,60,"Male",1,"Bachelor's degree",1,2,2,40,30,1200
"3933",1,36,22,"Male",6,"High school",1,1,1,40,25,1000
"3934",1,36,18,"Female",6,"High school",1,1,1,25,16,400
"3935",1,36,30,"Female",6,"High school",2,1,1,40,14,560
"3936",1,36,51,"Female",6,"High school",2,1,1,7,15,106
"3937",1,36,36,"Female",6,"Bachelor's degree",1,1,1,40,19,760
"3938",1,36,33,"Female",6,"High school",1,1,1,25,15,375
"3939",1,36,73,"Female",1,"High school",1,1,1,40,15,600
"3940",1,36,25,"Male",6,"High school",1,1,1,40,20.7,828
"3941",1,36,50,"Female",6,"High school",1,1,1,40,24.5,980
"3942",1,36,43,"Male",4,"High school",2,1,1,40,23,920
"3943",1,36,54,"Male",6,"High school",1,1,1,40,28.5,1140
"3944",1,36,52,"Female",1,"Associate degree",1,1,1,32,17.75,568
"3945",1,36,18,"Female",6,"High school",1,1,1,20,15,300
"3946",1,36,16,"Female",6,"No high school",1,1,1,15,15,226
"3947",1,36,48,"Female",1,"Associate degree",1,1,1,40,23,920
"3948",1,36,46,"Male",1,"High school",1,1,1,40,44,2020
"3949",3,37,56,"Male",1,"High school",1,1,1,40,25,1000
"3950",3,37,52,"Female",1,"Bachelor's degree",1,1,1,40,24,960
"3951",3,37,40,"Male",1,"High school",1,2,2,40,39,1560
"3952",3,37,61,"Male",1,"No high school",1,1,1,40,21.7,868
"3953",3,37,34,"Female",4,"No high school",1,1,1,20,15,300
"3954",3,37,38,"Male",4,"High school",1,1,1,40,20,800
"3955",3,37,51,"Female",5,"Bachelor's degree",2,1,1,40,40.62,1624.8
"3956",3,37,44,"Male",5,"No high school",1,1,1,40,20,800
"3957",3,37,39,"Female",1,"Bachelor's degree",4,1,1,40,26,1040
"3958",2,38,18,"Male",2,"No high school",1,1,1,25,11.25,282
"3959",2,39,58,"Female",6,"High school",2,1,1,40,19,760
"3960",2,39,54,"Male",4,"High school",1,1,1,40,36,2520
"3961",3,40,30,"Male",6,"Bachelor's degree",1,1,1,40,26,1040
"3962",1,42,27,"Male",1,"Associate degree",1,1,1,40,22,880
"3963",1,42,26,"Female",1,"Bachelor's degree",1,1,1,40,10,400
"3964",1,42,39,"Male",1,"Bachelor's degree",1,1,1,25,12,300
"3965",1,42,46,"Male",1,"High school",1,1,1,40,32,1280
"3966",1,42,42,"Female",1,"High school",1,1,1,40,30,1200
"3967",1,42,17,"Female",6,"No high school",1,1,1,20,13,260
"3968",1,42,16,"Male",6,"No high school",2,1,1,10,6.1,262
"3969",1,42,24,"Male",6,"High school",1,2,2,40,22.5,900
"3970",1,44,47,"Male",1,"High school",1,2,2,45,23,1035
"3971",1,44,47,"Female",1,"High school",1,2,2,37,22,814
"3972",1,44,21,"Female",6,"Associate degree",2,1,1,40,18,720
"3973",1,44,40,"Female",6,"High school",1,1,1,40,23,920
"3974",1,44,59,"Male",6,"Associate degree",1,1,1,52,34.25,2780
"3975",3,45,55,"Female",4,"High school",2,1,1,40,8.6,344
"3976",3,45,35,"Female",1,"Bachelor's degree",1,1,1,25,22.5,562
"3977",3,45,17,"Female",6,"No high school",1,1,1,2,9.5,20
"3978",3,45,60,"Male",1,"No high school",1,1,1,40,26,1250
"3979",3,45,55,"Female",1,"High school",1,1,1,40,23,920
"3980",3,45,27,"Female",5,"High school",1,1,1,40,27,1080
"3981",2,46,41,"Female",1,"Associate degree",1,1,1,40,20.4,816
"3982",2,46,49,"Male",1,"Associate degree",1,1,1,40,18.5,740
"3983",2,46,29,"Female",1,"Bachelor's degree",1,1,1,40,24,960
"3984",3,47,57,"Male",4,"High school",2,1,1,40,22.85,1125.75
"3985",3,47,47,"Female",1,"No high school",1,1,1,40,15.6,624
"3986",3,47,55,"Female",1,"No high school",1,1,1,40,21,840
"3987",3,47,53,"Male",1,"No high school",1,1,1,40,15,600
"3988",3,47,60,"Male",1,"High school",1,1,1,40,25,1000
"3989",3,47,55,"Female",1,"Bachelor's degree",1,1,1,40,23,920
"3990",3,47,25,"Female",6,"High school",2,1,1,30,18,540
"3991",3,48,36,"Male",1,"High school",2,1,1,40,15,600
"3992",3,48,50,"Male",1,"High school",1,1,1,40,23,920
"3993",3,48,23,"Female",6,"High school",1,1,1,40,10,400
"3994",3,48,36,"Male",4,"High school",1,1,1,40,18.5,740
"3995",3,48,31,"Male",6,"High school",1,1,1,40,16,640
"3996",3,48,51,"Female",6,"Bachelor's degree",1,1,1,35,18.5,648
"3997",3,48,25,"Female",1,"No high school",1,1,1,30,12,360
"3998",3,48,34,"Female",6,"High school",1,1,1,30,15,450
"3999",3,48,55,"Female",4,"Bachelor's degree",1,1,1,40,13,520
"4000",3,48,56,"Male",1,"High school",3,1,1,40,21.4,856
"4001",3,48,27,"Male",6,"Associate degree",1,2,2,40,50,2380
"4002",3,48,23,"Female",6,"High school",2,1,1,20,11,220
"4003",3,48,18,"Male",6,"High school",1,1,1,20,15,300
"4004",3,48,55,"Female",2,"Bachelor's degree",1,1,1,40,29.49,1533.52
"4005",3,48,63,"Male",1,"High school",1,1,1,40,45,1800
"4006",3,48,59,"Female",1,"Associate degree",1,2,2,20,13,260
"4007",3,48,36,"Male",5,"Associate degree",2,1,1,45,31.75,1730
"4008",3,48,67,"Male",1,"Bachelor's degree",1,1,3,9,20,180
"4009",4,49,23,"Female",1,"Associate degree",1,1,1,38,16,608
"4010",4,49,51,"Female",1,"Associate degree",1,1,1,40,20,800
"4011",4,49,31,"Female",1,"High school",1,1,1,40,20,800
"4012",4,49,33,"Male",1,"No high school",1,1,1,52,18.75,975
"4013",1,50,48,"Female",1,"No high school",1,1,1,36,23.93,861.48
"4014",1,50,52,"Female",1,"Associate degree",1,1,1,80,21.4,1710
"4015",3,51,50,"Male",6,"High school",2,1,1,35,18.75,656
"4016",4,53,38,"Male",1,"High school",4,1,1,36,15,540
"4017",3,54,41,"Male",1,"Bachelor's degree",1,1,1,40,16,640
"4018",3,54,57,"Male",4,"No high school",1,1,1,58,22,1276
"4019",2,55,65,"Male",1,"Bachelor's degree",1,2,2,20,19,380
"4020",2,55,29,"Male",1,"High school",1,1,1,40,50,2046.5
"4021",2,55,31,"Female",1,"Bachelor's degree",1,1,1,40,17,680
"4022",2,55,39,"Female",6,"High school",1,1,1,40,38,1520
"4023",4,56,40,"Male",1,"Bachelor's degree",1,1,1,28,14,392
"4024",4,56,39,"Female",4,"High school",1,1,1,30,15.65,470
"4025",3,1,36,"Male",1,"Associate degree",1,1,1,40,18.5,740
"4026",3,1,43,"Female",1,"High school",1,1,1,40,21,840
"4027",4,15,33,"Female",6,"Bachelor's degree",4,1,1,40,65.89,2200
"4028",4,16,34,"Male",4,"High school",1,1,1,50,22,1100
"4029",2,18,19,"Female",6,"High school",1,1,1,20,14.5,290
"4030",2,18,20,"Female",6,"High school",1,1,1,20,12,240
"4031",2,18,19,"Female",6,"High school",1,1,1,20,12,240
"4032",2,18,19,"Male",6,"High school",4,1,1,15,11,166
"4033",3,22,58,"Female",1,"Bachelor's degree",1,1,1,40,21,840
"4034",3,22,37,"Female",1,"Bachelor's degree",1,1,1,6,30,180
"4035",3,22,40,"Male",1,"Bachelor's degree",1,1,1,40,45,1800
"4036",3,22,32,"Male",6,"High school",1,1,1,30,2.15,314
"4037",3,22,19,"Female",6,"High school",1,1,1,40,9,360
"4038",3,28,40,"Female",1,"Bachelor's degree",1,1,1,20,20,400
"4039",4,30,52,"Female",1,"Bachelor's degree",1,1,1,30,23.05,691.5
"4040",4,30,67,"Male",1,"Bachelor's degree",10,1,1,40,33,1320
"4041",1,33,50,"Male",1,"High school",1,1,1,40,21.65,866
"4042",4,35,55,"Male",1,"High school",1,1,1,40,18,720
"4043",4,35,54,"Female",1,"High school",1,1,1,40,17.7,708
"4044",2,38,25,"Male",6,"High school",1,1,1,40,22.5,900
"4045",3,45,33,"Female",1,"High school",1,1,1,40,17,680
"4046",3,47,61,"Male",1,"High school",1,1,1,42,25,1050
"4047",3,47,54,"Female",1,"High school",1,1,1,40,25,1000
"4048",1,50,35,"Female",4,"High school",1,1,1,40,25,1000
"4049",1,50,75,"Female",1,"High school",1,1,1,31,22.75,706
"4050",4,53,43,"Male",1,"High school",1,1,1,40,35,1670
"4051",4,53,59,"Female",4,"No high school",1,1,1,40,12,480
"4052",4,53,33,"Female",4,"Bachelor's degree",1,1,1,40,37,1480
"4053",3,54,48,"Male",3,"High school",1,1,1,45,24.5,1249.5
"4054",3,54,22,"Female",6,"High school",1,1,1,35,14,490
"4055",3,54,25,"Female",6,"Associate degree",1,1,1,40,19,760
"4056",4,56,44,"Male",1,"High school",1,1,1,40,25,384
"4057",3,1,29,"Female",4,"High school",1,1,1,40,24.96,998.4
"4058",3,11,52,"Female",6,"High school",1,1,1,40,25.9,1036
"4059",3,12,38,"Female",6,"Bachelor's degree",1,1,1,55,18.5,1018
"4060",3,12,40,"Female",4,"Bachelor's degree",1,1,1,40,30,1200
"4061",3,12,63,"Female",4,"High school",2,1,1,56,10.75,602
"4062",3,12,39,"Female",1,"High school",4,1,1,40,17,680
"4063",3,12,38,"Male",1,"High school",4,1,1,50,18.5,926
"4064",3,12,50,"Female",1,"Bachelor's degree",1,1,1,40,20.5,820
"4065",3,12,33,"Male",6,"High school",2,1,1,40,19.2,768
"4066",3,12,31,"Female",6,"High school",2,1,1,40,14,560
"4067",3,13,35,"Male",1,"High school",1,1,1,40,14.25,570
"4068",3,13,29,"Female",1,"Associate degree",4,1,1,40,16,640
"4069",3,21,49,"Male",6,"High school",2,1,1,40,18,720
"4070",3,21,42,"Female",5,"High school",1,1,1,40,12,480
"4071",3,22,21,"Female",6,"High school",1,1,1,30,10,366
"4072",3,24,25,"Female",6,"No high school",2,1,1,40,10,400
"4073",1,25,44,"Male",1,"No high school",1,1,1,40,17,680
"4074",1,25,33,"Male",6,"High school",1,1,1,40,19,835
"4075",3,28,47,"Male",6,"No high school",2,1,1,40,15,600
"4076",3,28,60,"Female",1,"High school",2,1,1,40,23.9,956
"4077",1,33,45,"Male",1,"High school",1,1,1,40,22,880
"4078",1,33,23,"Male",6,"High school",1,1,1,40,26,1040
"4079",1,33,28,"Female",1,"Bachelor's degree",1,1,1,40,37,1480
"4080",1,34,64,"Female",3,"Bachelor's degree",1,1,1,35,15.5,542
"4081",1,34,30,"Male",6,"Associate degree",1,1,1,40,15,600
"4082",1,36,40,"Female",5,"High school",2,1,1,40,28,1162
"4083",1,36,60,"Male",1,"High school",1,1,1,40,22.5,1220
"4084",1,36,53,"Male",6,"No high school",1,1,1,40,25,1000
"4085",1,36,62,"Female",1,"Bachelor's degree",2,1,1,40,18,720
"4086",1,36,40,"Male",1,"High school",6,1,1,50,28,1690
"4087",3,37,26,"Female",1,"High school",1,1,1,25,15,375
"4088",3,37,36,"Male",1,"High school",1,1,1,40,39,1560
"4089",3,37,52,"Female",6,"High school",1,1,1,40,10.5,450
"4090",3,37,49,"Male",6,"High school",1,1,1,40,13,520
"4091",2,39,59,"Female",4,"High school",1,1,1,40,18.75,750
"4092",2,39,34,"Male",4,"Associate degree",2,1,1,40,28,1120
"4093",2,39,57,"Female",3,"Bachelor's degree",1,1,1,34,18.5,628
"4094",1,42,60,"Male",6,"High school",1,1,1,40,12.5,500
"4095",1,42,46,"Male",4,"High school",1,1,1,30,12,360
"4096",1,42,44,"Female",6,"High school",1,1,1,40,15,600
"4097",3,45,45,"Female",5,"No high school",1,1,1,35,13,455
"4098",3,45,22,"Male",5,"Bachelor's degree",1,1,1,53,22,1166
"4099",3,45,25,"Female",6,"Bachelor's degree",2,1,1,24,18,432
"4100",3,45,23,"Male",6,"High school",2,1,1,40,20,1100
"4101",3,45,47,"Male",6,"High school",2,1,1,40,33.3,1482
"4102",3,45,61,"Female",1,"High school",1,1,1,40,16,640
"4103",3,45,60,"Male",1,"High school",1,1,1,40,20.5,820
"4104",3,45,18,"Male",6,"High school",1,1,1,20,13,390
"4105",3,47,34,"Male",6,"Associate degree",1,1,1,40,15,600
"4106",3,47,33,"Female",4,"High school",1,1,1,40,15.5,620
"4107",3,47,26,"Male",6,"Associate degree",1,1,1,40,15.5,745
"4108",1,50,36,"Female",6,"Associate degree",1,2,2,40,23,920
"4109",1,50,73,"Male",1,"Bachelor's degree",1,1,1,40,25,1000
"4110",1,50,34,"Male",6,"High school",1,1,1,40,27,1080
"4111",1,50,63,"Male",1,"High school",1,1,1,40,30,1200
"4112",1,50,60,"Female",1,"High school",1,1,1,40,20,800
"4113",3,51,59,"Female",4,"High school",2,1,1,40,15,600
"4114",3,51,46,"Female",6,"Associate degree",2,1,1,40,17.2,688
"4115",3,51,37,"Female",6,"High school",1,1,1,40,25.75,1030
"4116",3,51,56,"Female",1,"Bachelor's degree",2,1,1,40,16,640
"4117",3,54,36,"Female",1,"Associate degree",1,1,1,36,44,1580
"4118",3,54,52,"Male",1,"Bachelor's degree",1,1,1,24,35,840
"4119",3,54,19,"Male",6,"High school",1,1,1,24,12,288
"4120",3,1,40,"Female",1,"High school",1,1,1,40,22.75,910
"4121",3,1,51,"Male",1,"Bachelor's degree",1,1,1,40,37,1480
"4122",3,1,39,"Female",1,"Bachelor's degree",1,1,1,40,41,1640
"4123",3,1,35,"Male",2,"High school",2,1,1,40,22.15,886
"4124",3,21,26,"Male",6,"High school",2,1,1,72,14.5,1044
"4125",3,22,36,"Female",5,"No high school",1,1,1,40,17,680
"4126",3,28,62,"Female",1,"Bachelor's degree",1,1,1,39,23.43,913.77
"4127",3,28,65,"Female",1,"Associate degree",1,1,1,40,14.47,578.8
"4128",3,28,68,"Male",1,"High school",1,1,1,40,10,400
"4129",3,28,26,"Male",6,"High school",2,1,1,35,12.5,437.5
"4130",1,34,47,"Male",1,"Bachelor's degree",1,1,1,40,45,1800
"4131",1,34,44,"Female",1,"Bachelor's degree",1,1,1,40,30,1200
"4132",3,45,32,"Female",1,"No high school",2,1,1,40,24,960
"4133",3,45,32,"Male",1,"High school",1,1,1,48,32.75,1670
"4134",3,47,42,"Female",4,"Bachelor's degree",1,1,1,40,20.25,810
"4135",1,50,33,"Female",1,"Bachelor's degree",1,1,1,40,17.05,682
"4136",3,54,35,"Female",1,"High school",2,1,1,32,17.6,564
"4137",3,54,29,"Female",6,"Bachelor's degree",1,1,1,40,29.65,1186
"4138",4,2,66,"Female",1,"Bachelor's degree",1,1,1,12,65.89,660
"4139",4,4,58,"Female",1,"Associate degree",3,1,1,40,16.5,930
"4140",4,4,60,"Male",1,"No high school",3,1,1,40,24,960
"4141",4,4,22,"Female",2,"Bachelor's degree",1,1,1,20,43,860
"4142",4,4,56,"Female",1,"High school",1,1,1,40,20,800
"4143",4,4,49,"Male",1,"High school",1,1,1,40,17,680
"4144",4,4,51,"Male",4,"High school",1,1,1,40,26.2,1300
"4145",4,4,33,"Female",5,"High school",1,1,1,35,17,595
"4146",4,6,36,"Female",6,"High school",4,1,1,40,19,960
"4147",4,6,36,"Male",6,"No high school",1,1,1,40,25,1000
"4148",4,6,37,"Female",6,"High school",1,1,1,40,16,640
"4149",4,6,32,"Male",6,"High school",1,1,1,45,25,1125
"4150",4,6,40,"Male",1,"High school",1,1,1,50,25,1437
"4151",4,6,53,"Male",1,"No high school",1,1,1,40,18,720
"4152",4,6,22,"Male",6,"No high school",1,1,1,20,19,380
"4153",4,6,33,"Female",6,"High school",1,1,1,40,18,720
"4154",4,6,30,"Female",6,"High school",1,1,1,35,16.5,577.5
"4155",4,6,27,"Female",6,"Bachelor's degree",1,1,1,40,30,1200
"4156",4,6,48,"Female",1,"High school",1,1,1,40,32,1280
"4157",4,6,59,"Male",1,"High school",1,1,1,40,40,1600
"4158",4,8,42,"Male",1,"No high school",1,1,1,40,15,600
"4159",4,8,22,"Female",6,"High school",1,1,1,40,19.1,764
"4160",4,8,30,"Male",1,"High school",1,1,1,40,16.5,660
"4161",4,8,30,"Female",1,"Bachelor's degree",1,1,1,25,21,526
"4162",4,8,60,"Female",4,"High school",1,1,1,35,30.25,1058
"4163",4,8,27,"Male",6,"Bachelor's degree",1,1,1,40,17.5,1030
"4164",4,8,59,"Female",4,"High school",1,1,1,40,31,1380
"4165",4,8,58,"Female",1,"Bachelor's degree",1,2,2,52,45,2340
"4166",4,8,20,"Male",6,"High school",1,1,1,4,22,88
"4167",4,8,24,"Male",6,"High school",1,1,1,48,22,1220
"4168",4,8,22,"Female",6,"High school",1,1,1,40,19,760
"4169",4,8,52,"Male",6,"High school",1,1,1,40,18.25,730
"4170",4,15,65,"Male",6,"High school",4,1,1,42,17.5,787
"4171",4,15,52,"Male",6,"High school",21,1,1,24,22,528
"4172",4,15,27,"Male",6,"High school",19,1,1,30,12,660
"4173",4,16,23,"Male",6,"High school",1,1,1,40,14,560
"4174",4,16,54,"Female",1,"High school",1,1,1,36,22,792
"4175",4,16,31,"Female",1,"High school",1,1,1,40,30,1200
"4176",2,17,25,"Male",1,"High school",1,1,1,40,17,680
"4177",2,17,50,"Male",1,"No high school",1,1,1,30,2,60
"4178",2,17,25,"Male",6,"High school",1,1,1,28,40.25,1124
"4179",2,17,33,"Female",1,"High school",1,1,1,40,15,600
"4180",2,20,39,"Female",4,"High school",1,1,1,44,22.4,1121.6
"4181",2,20,46,"Male",4,"High school",1,1,1,55,24,1320
"4182",2,20,43,"Female",1,"Associate degree",2,1,1,35,27.5,962
"4183",2,20,38,"Male",1,"No high school",1,1,1,40,16,640
"4184",2,20,38,"Female",1,"No high school",1,1,1,5,19,96
"4185",2,20,17,"Female",6,"No high school",1,1,-1,12,12,144
"4186",2,26,40,"Male",1,"Associate degree",4,1,1,40,17.5,700
"4187",2,26,47,"Female",1,"No high school",4,1,1,40,16,640
"4188",2,26,35,"Male",6,"High school",1,1,1,40,25,1410
"4189",2,26,55,"Female",4,"High school",1,1,1,40,39.5,1580
"4190",2,29,49,"Male",1,"High school",1,1,1,36,31,1306
"4191",2,29,50,"Female",1,"Associate degree",1,1,1,36,37,1332
"4192",2,29,64,"Female",1,"High school",1,1,1,24,12,288
"4193",4,30,53,"Male",1,"Bachelor's degree",1,1,1,40,20,800
"4194",4,30,44,"Female",1,"Bachelor's degree",1,1,1,40,41,1640
"4195",4,30,31,"Female",1,"Associate degree",1,1,1,25,19,771
"4196",4,30,27,"Male",6,"Associate degree",1,1,1,40,26.75,1070
"4197",4,30,60,"Male",1,"High school",1,1,1,40,15.5,732.5
"4198",4,30,28,"Male",6,"High school",1,1,1,40,16.5,660
"4199",4,30,35,"Female",1,"Associate degree",1,1,1,20,25,500
"4200",2,31,23,"Female",1,"High school",1,1,1,40,19.5,826
"4201",2,31,39,"Female",6,"High school",2,1,1,40,24,960
"4202",4,32,23,"Male",4,"Bachelor's degree",2,1,1,40,12,480
"4203",4,32,54,"Female",5,"High school",1,1,1,40,20,800
"4204",4,35,53,"Male",1,"High school",1,1,1,60,27,1620
"4205",4,35,23,"Female",6,"Bachelor's degree",1,1,1,40,20,800
"4206",2,38,36,"Male",1,"High school",1,1,1,40,26,1040
"4207",2,38,31,"Female",1,"Associate degree",1,1,1,40,24.75,990
"4208",2,38,28,"Male",6,"High school",1,1,1,32,18,576
"4209",2,38,27,"Male",6,"High school",1,1,1,40,18,720
"4210",2,38,28,"Male",6,"High school",1,1,1,40,20,950
"4211",3,40,50,"Female",5,"Bachelor's degree",3,1,1,40,21,840
"4212",3,40,26,"Female",1,"High school",1,1,1,40,16,640
"4213",3,40,43,"Female",6,"High school",1,1,1,40,9,360
"4214",2,46,21,"Female",6,"High school",1,2,2,40,20.4,816
"4215",2,46,21,"Male",6,"High school",1,1,1,40,23.5,940
"4216",2,46,54,"Female",1,"High school",1,1,1,40,17,680
"4217",3,48,61,"Female",3,"Bachelor's degree",1,1,1,40,12,480
"4218",3,48,27,"Male",6,"Bachelor's degree",1,1,1,40,23.5,940
"4219",3,48,23,"Female",6,"High school",1,1,1,40,18,720
"4220",3,48,51,"Female",4,"Associate degree",1,1,1,37,17.85,721.21
"4221",3,48,50,"Male",4,"High school",1,1,1,40,23,920
"4222",3,48,24,"Male",6,"High school",1,1,1,15,18,270
"4223",3,48,21,"Male",6,"High school",1,1,1,32,10,320
"4224",3,48,32,"Female",1,"Bachelor's degree",2,1,1,36,16,576
"4225",3,48,35,"Male",1,"Bachelor's degree",2,1,1,40,50,2000
"4226",3,48,29,"Female",6,"Bachelor's degree",1,1,1,40,19,760
"4227",4,49,60,"Female",4,"High school",1,1,1,40,25.8,1840
"4228",4,49,32,"Male",1,"No high school",1,1,1,60,22.5,1350
"4229",4,49,30,"Female",1,"No high school",1,1,1,40,18,720
"4230",4,49,22,"Male",6,"High school",1,1,1,40,22,880
"4231",4,49,72,"Female",1,"Associate degree",1,1,1,30,18.2,546
"4232",2,55,51,"Female",4,"Bachelor's degree",1,1,1,40,36,1440
"4233",2,55,55,"Female",1,"High school",1,1,1,40,15.76,630.4
"4234",2,55,39,"Female",5,"Bachelor's degree",2,1,1,37,17.2,636.4
"4235",4,56,35,"Female",1,"High school",1,1,1,30,17,510
"4236",4,56,40,"Male",1,"No high school",1,1,1,40,14,560
"4237",4,56,32,"Male",1,"High school",1,1,1,80,34,2720
"4238",4,56,54,"Female",1,"Bachelor's degree",1,1,1,40,24,960
"4239",4,56,50,"Male",1,"High school",1,1,1,80,27,2480
"4240",4,56,27,"Male",6,"High school",1,1,1,58,22.5,1430
"4241",4,56,41,"Female",6,"No high school",1,1,1,25,12,300
"4242",4,56,16,"Male",6,"No high school",1,1,1,20,11,220
"4243",4,56,36,"Male",6,"High school",1,1,1,30,19.75,592.5
"4244",4,56,28,"Male",6,"High school",1,1,1,40,18,720
"4245",4,56,71,"Male",4,"High school",1,1,1,36,19,684
"4246",2,20,52,"Female",4,"High school",1,1,1,40,22,880
"4247",4,30,30,"Female",6,"Bachelor's degree",1,1,1,38,35.75,1360
"4248",4,30,27,"Male",6,"Bachelor's degree",1,1,1,40,23,920
"4249",4,30,68,"Female",1,"Bachelor's degree",1,1,1,40,14,560
"4250",2,31,39,"Male",6,"High school",1,1,1,40,27,1580
"4251",4,32,28,"Male",6,"High school",1,1,1,40,24,1360
"4252",4,32,27,"Female",6,"Bachelor's degree",1,1,1,40,37,1480
"4253",3,40,40,"Male",4,"No high school",1,1,1,45,20,900
"4254",4,41,53,"Female",1,"High school",1,1,1,40,35,1400
"4255",2,46,32,"Female",1,"Associate degree",1,1,1,40,25,1000
"4256",4,56,42,"Female",5,"Associate degree",1,1,1,40,20,800
"4257",4,56,24,"Male",6,"No high school",1,1,1,60,19,1140
"4258",4,56,23,"Female",1,"Associate degree",1,1,1,40,17.14,685.6
"4259",4,56,62,"Female",2,"High school",1,1,1,42,24.55,1142
"4260",3,1,34,"Male",1,"High school",1,1,1,40,12,480
"4261",3,1,44,"Male",1,"No high school",1,1,1,40,15,1050
"4262",1,9,59,"Female",1,"Bachelor's degree",1,1,1,21,37,777
"4263",1,9,19,"Male",6,"High school",1,1,1,30,17,510
"4264",1,9,53,"Male",6,"High school",1,1,1,20,16.5,330
"4265",3,10,61,"Male",1,"High school",3,1,1,28,12,336
"4266",3,10,22,"Male",6,"High school",3,1,1,36,12,432
"4267",3,12,29,"Male",6,"High school",1,1,1,40,18.75,750
"4268",3,12,54,"Male",4,"High school",1,1,1,40,30,1200
"4269",3,12,37,"Male",6,"High school",1,1,1,40,27,1080
"4270",3,12,22,"Female",6,"High school",1,1,1,22,14,308
"4271",3,12,21,"Male",6,"High school",1,1,1,40,22,880
"4272",3,12,49,"Male",1,"High school",1,1,1,40,18.5,740
"4273",3,12,46,"Female",1,"No high school",1,1,1,20,20,400
"4274",3,12,52,"Male",4,"Associate degree",1,1,1,40,20,800
"4275",3,12,27,"Female",6,"High school",1,1,1,36,23,828
"4276",3,12,58,"Female",4,"High school",1,2,2,26,12,672
"4277",3,12,31,"Female",6,"High school",1,1,1,40,16,640
"4278",3,12,71,"Male",1,"High school",1,1,1,40,42,1680
"4279",3,12,29,"Male",6,"Bachelor's degree",1,1,1,40,65.89,2480
"4280",3,12,63,"Female",1,"High school",1,1,1,40,16,640
"4281",3,12,38,"Female",1,"High school",1,1,1,40,30,1418
"4282",3,12,22,"Female",6,"High school",2,1,1,40,16,640
"4283",3,12,48,"Female",4,"Associate degree",1,1,1,36,22.29,802.44
"4284",3,13,55,"Female",1,"High school",2,1,1,40,15,600
"4285",3,13,60,"Male",1,"High school",2,1,1,40,17.5,831.25
"4286",3,13,56,"Female",1,"High school",2,1,1,40,18.5,740
"4287",3,13,56,"Male",1,"High school",2,1,1,40,20,800
"4288",3,13,53,"Female",6,"High school",2,1,1,40,21.85,874
"4289",3,13,22,"Male",6,"High school",2,1,1,40,17,680
"4290",3,21,59,"Female",1,"Associate degree",1,1,1,36,18,648
"4291",3,21,26,"Female",6,"High school",1,1,1,40,2.13,185.2
"4292",3,21,52,"Male",1,"High school",2,1,1,40,18,720
"4293",3,21,48,"Female",1,"High school",1,1,1,32,17,544
"4294",3,21,45,"Female",4,"High school",1,1,1,36,10,360
"4295",3,22,26,"Male",6,"High school",2,1,1,72,18.5,1332
"4296",3,22,25,"Female",6,"Bachelor's degree",1,1,1,40,18.3,732
"4297",1,23,50,"Female",1,"Associate degree",1,1,1,40,20,800
"4298",1,23,51,"Male",1,"No high school",1,1,1,35,21,735
"4299",1,23,56,"Female",1,"High school",1,1,1,40,20,800
"4300",1,23,53,"Male",1,"High school",1,1,1,40,25,1150
